geocodigo_1,geocodigo_2,distancia,AER,FER,HID,ROD,FRO
2508901,2507309,0.2775584351475095,False,False,False,True,True
2600708,2605509,0.15470350418700993,False,False,False,True,True
2511202,2507903,0.12829927388496792,False,False,False,True,True
2609402,2613701,0.1444105207086841,False,False,False,True,True
2504033,2508901,0.09859157422083627,False,False,False,True,True
2409803,2508901,0.4072682798606258,False,False,False,True,True
2413201,2408201,0.1123953712185891,False,False,False,True,True
2615508,2600708,0.1991609926303071,False,False,False,True,True
2609402,2602902,0.1798944532827139,False,False,False,True,True
2515302,2513703,0.26672190575675814,False,False,False,True,True
2404200,2414209,0.1420215490435598,False,False,False,True,True
2511202,2504900,0.265402449803909,False,False,False,True,True
2511202,2607653,0.007029795010600693,False,False,False,True,True
2604601,2600708,0.12778841917710734,False,False,False,True,True
2600708,2607653,0.22797669489072372,False,False,False,True,True
2414209,2402204,0.19756596640382415,False,False,False,True,True
2508901,2512903,0.04988837834778115,False,False,False,True,True
2615508,2601052,0.15098574718399937,False,False,False,True,True
2509305,2508901,0.24381335760241382,False,False,False,True,True
2402204,2401404,0.12261040056639486,False,False,False,True,True
2413201,2401206,0.049992476006801595,False,False,False,True,True
2607208,2614204,0.2012006394736952,False,False,False,True,True
2610608,2600054,0.2610281684227184,False,False,False,True,True
2415008,2402204,0.0858852349672871,False,False,False,True,True
2607802,2615508,0.1924419164484335,False,False,False,True,True
2509305,2401404,0.2323292551958775,False,False,False,True,True
2604601,2607802,0.07853352785312351,False,False,False,True,True
2601052,2600054,0.21353371003566382,False,False,False,True,True
2513703,2512903,0.35860207988098924,False,False,False,True,True
2509057,2512903,0.07592024836099018,False,False,False,True,True
2415008,2414209,0.12744002748194475,False,False,False,True,True
2604601,2607653,0.17688884187219123,False,False,False,True,True
2606200,2604601,0.09387538051135642,False,False,False,True,True
2606200,2607653,0.18207181936378514,False,False,False,True,True
2509305,2512903,0.21116329886649468,False,False,False,True,True
2606200,2607802,0.13639742152322404,False,False,False,True,True
2607802,2606804,0.26472362958256745,False,False,False,True,True
2610608,2610707,0.30345558563411895,False,False,False,True,True
2610608,2603454,0.22108996806341283,False,False,False,True,True
2501401,2512903,0.1857887941844761,False,False,False,True,True
2610707,2603454,0.14142486338519467,False,False,False,True,True
2606804,2601052,0.19055779680889418,False,False,False,True,True
2613701,2611606,0.15030363461897878,False,False,False,True,True
2610707,2611606,0.10271924294150066,False,False,False,True,True
2610707,2600054,0.05426772792832206,False,False,False,True,True
2508604,2513703,0.2712302820212751,False,False,False,True,True
2606200,2511202,0.18854413918036034,False,False,False,True,True
2606200,2503001,0.10774439582349675,False,False,False,True,True
2503001,2511202,0.22587653023730195,False,False,False,True,True
2501401,2509305,0.1514796681401975,False,False,False,True,True
2500601,2511202,0.20438216160620817,False,False,False,True,True
2503001,2500601,0.08235225270430449,False,False,False,True,True
2501401,2509057,0.11136889747935957,False,False,False,True,True
2607752,2606804,0.0620776919218959,False,False,False,True,True
2500601,2504603,0.1725802356180387,False,False,False,True,True
2508604,2512903,0.22259819390323382,False,False,False,True,True
2607752,2606200,0.24426904243707204,False,False,False,True,True
2504603,2507507,0.1404986479706213,False,False,False,True,True
2606804,2600054,0.06621922346595577,False,False,False,True,True
2609600,2610707,0.07444377807374827,False,False,False,True,True
2607752,2607604,0.07119409278804023,False,False,False,True,True
2500601,2511905,0.09905607846687549,False,False,False,True,True
2503001,2511905,0.11149998718132946,False,False,False,True,True
2511905,2504603,0.22603670023828934,False,False,False,True,True
2925501,2915601,0.421958661611023,False,False,False,True,False
2900306,2909604,0.1983619742954623,False,False,False,False,True
2901908,2910503,0.2839585124308501,False,False,False,False,True
1100064,1101468,0.6098732442928516,False,False,False,False,True
1100379,1101468,1.5764805397370496,False,False,False,False,True
1100924,1101468,0.9399128126077448,False,False,False,False,True
3144706,3158003,0.32639634540573254,False,False,False,False,True
2911857,2910750,0.10864427529631893,False,False,False,False,True
2930766,2910750,0.22562294600115254,False,False,False,False,True
2901601,2910750,0.21744847321801228,False,False,False,False,True
3510609,3513009,0.11597413504735936,False,False,False,False,True
3510609,3550308,0.1924134652228487,False,False,False,False,True
3510609,3525003,0.0671863081288642,False,False,False,False,True
3522802,3553005,0.26850884529195074,False,False,False,False,True
3144656,2910404,0.874245312388989,False,False,False,False,True
3165503,3122207,0.2494044444250167,False,False,False,False,True
3105202,3134707,0.3716165619163511,False,False,False,False,True
3106507,3120300,0.46347196548671715,False,False,False,False,True
3136520,3120300,0.3222427315162345,False,False,False,False,True
3156601,3125606,0.33969643941852934,False,False,False,False,True
3106606,3125606,0.4620736546236869,False,False,False,False,True
3127057,3125606,0.30072889416744125,False,False,False,False,True
5202601,5205703,0.39318197439542957,False,False,False,False,True
3132008,3126703,0.6154048935945561,False,False,False,False,True
2207850,2205102,0.41490443760753554,False,False,False,False,True
1100320,1101492,0.9313145970510779,False,False,False,False,True
1101492,1100015,1.5785969434171767,False,False,False,False,True
4203402,4209300,0.44501382326417455,False,False,False,False,True
4203402,4322509,0.6340285415693296,False,False,False,False,True
3160900,3118007,0.1546648035856439,False,False,False,False,True
1101757,5103254,2.977141485856899,False,False,False,False,True
1101757,1100023,0.8601606558810274,False,False,False,False,True
1100122,1101757,1.0497941109034703,False,False,False,False,True
4100202,4103107,0.5669977896831832,False,False,False,False,True
3519709,3557006,0.24105186163968595,False,False,False,False,True
3528403,3519709,0.11704699910722942,False,False,False,False,True
3549953,3519709,0.34235799976062575,False,False,False,False,True
3553500,3519709,0.4189510711287689,False,False,False,False,True
3501152,3519709,0.1271298548728505,False,False,False,False,True
2100105,2103307,0.6539278339187364,False,False,False,False,True
5220108,5205703,0.28183165218493506,False,False,False,False,True
5201306,5220108,0.4195556668540455,False,False,False,False,True
5220108,5221502,0.25674577389249525,False,False,False,False,True
5213400,5205703,0.3112905322567732,False,False,False,False,True
5213400,5207600,0.36743952825707965,False,False,False,False,True
5213400,5210208,0.3951039804189086,False,False,False,False,True
5213400,5204201,0.15469485507556083,False,False,False,False,True
5210208,5215652,0.5125833265031948,False,False,False,False,True
5101209,5108204,0.8116583838320652,False,False,False,False,True
5207600,5205703,0.25700672988978746,False,False,False,False,True
2903409,2910727,0.8678244825398764,False,False,False,False,True
3302858,3304557,0.2655051129200156,False,False,False,False,True
3300456,3302858,0.08030618876827529,False,False,False,False,True
3110707,3135902,0.14608559138395283,False,False,False,False,True
3114105,3117702,0.24523229252520526,False,False,False,False,True
4114203,4122701,0.2351170913873592,False,False,False,False,True
4101408,4122701,0.2503504640399466,False,False,False,False,True
3509205,3539103,0.1315522709800178,False,False,False,False,True
3525904,3539103,0.24175400720572007,False,False,False,False,True
3515400,3554201,0.13298647951021306,False,False,False,False,True
3554201,3521804,0.29470324056572783,False,False,False,False,True
2926905,2900108,0.6395986581845835,False,False,False,False,True
2900504,2900108,0.5043684391705637,False,False,False,False,True
5205307,5213509,0.7776510164040463,False,False,False,False,True
1702406,1702703,0.5818879459082661,False,False,False,False,True
1717800,1702406,0.9599001264642991,False,False,False,False,True
1720937,1702406,0.731844043283102,False,False,False,False,True
1712157,1702406,0.46074042213014443,False,False,False,False,True
1715150,1702406,0.371329630307475,False,False,False,False,True
2904209,2923605,0.28948282856883895,False,False,False,False,True
2914307,2920403,1.1180893519266948,False,False,False,False,True
2926707,2910107,0.18633379970039865,False,False,False,False,True
2926905,2926707,0.6614000702983373,False,False,False,False,True
5213772,5213087,0.5041212896218906,False,False,False,False,True
5204706,5213087,1.2235355811885553,False,False,False,False,True
1716208,5213087,0.9722885427677954,False,False,False,False,True
1711506,5213087,0.9499432112251093,False,False,False,False,True
5204706,5221452,0.8989419025062771,False,False,False,False,True
5218003,5221452,0.4062064165414351,False,False,False,False,True
1100064,5103304,0.9300424977800865,False,False,False,False,True
1100064,1100924,0.675337537255481,False,False,False,False,True
5221080,5200605,0.44156180810926754,False,False,False,False,True
5213772,5221452,0.17088931593151505,False,False,False,False,True
1720978,5213772,0.6794854086480043,False,False,False,False,True
2919801,2926905,0.4140896094371503,False,False,False,False,True
2928109,2928901,1.2898815556215177,False,False,False,False,True
2928901,1702703,1.4735317193160373,False,False,False,False,True
1702000,1707652,1.0288270570447293,False,False,False,False,True
2911907,2925956,0.7969850829520001,False,False,False,False,True
2914000,2911907,0.775473407607453,False,False,False,False,True
5204904,1705557,0.3111608941859418,False,False,False,False,True
2901403,2902500,0.33934144575363717,False,False,False,False,True
4127601,4205803,0.3467093640681458,False,False,False,False,True
1304401,1300508,1.1425611463409837,False,False,False,False,True
1302900,1300508,0.8746699683085438,False,False,False,False,True
1303403,1300508,0.3730132753694343,False,False,False,False,True
1300508,1501006,1.9155137801654898,False,False,False,False,True
1506161,1500347,0.6616359413123226,False,False,False,False,True
4321105,4303509,0.44623871821203365,False,False,False,False,True
5216304,3159803,0.5385331910551047,False,False,False,False,True
3159803,5218508,0.5122909322036392,False,False,False,False,True
3159803,5209150,0.3982524412684291,False,False,False,False,True
5211305,3159803,1.2289951159186945,False,False,False,False,True
3159803,3131406,0.23085276629488563,False,False,False,False,True
3159803,3111101,0.9428859952295454,False,False,False,False,True
3521200,3522158,0.25628236747790906,False,False,False,False,True
3542800,4105201,0.3023127519639801,False,False,False,False,True
4112504,4101655,0.16083741252940373,False,False,False,False,True
4114500,4101655,0.2426360391082581,False,False,False,False,True
4121356,4128005,0.23579124524474815,False,False,False,False,True
4128005,4116703,0.270372526532708,False,False,False,False,True
4110052,4128005,0.19935290389752905,False,False,False,False,True
4103354,4128005,0.3032569582100085,False,False,False,False,True
4101051,4128005,0.1780647384986636,False,False,False,False,True
2918001,2916906,0.33184291085818235,False,False,False,False,True
2921054,2923407,0.47582734478146216,False,False,False,False,True
5213087,5208103,0.671886259123436,False,False,False,False,True
5204656,5208103,0.3362285310032054,False,False,False,False,True
5212808,5208103,0.47408991019060426,False,False,False,False,True
5209408,2917359,2.0354364735873456,False,False,False,False,True
4311627,4314803,0.10499186118258506,False,False,False,False,True
4307609,4311627,0.06810938405114245,False,False,False,False,True
2910800,2928604,0.378861322130782,False,False,False,False,True
2928604,2919926,0.2139878231698503,False,False,False,False,True
2928604,2929503,0.22077209919072244,False,False,False,False,True
2908200,2928604,0.29657909179290703,False,False,False,False,True
2205904,2211209,1.0262488006600476,False,False,False,False,True
2211209,2110807,0.30366913131647,False,False,False,False,True
2925956,2907301,0.36583667781598084,False,False,False,False,True
2925956,2913804,0.21223820348074227,False,False,False,False,True
2925956,2904852,0.33323117379624695,False,False,False,False,True
2916856,2925956,0.36335385578319257,False,False,False,False,True
2928505,2901007,0.2726737783040166,False,False,False,False,True
2928505,2921302,0.35256990175902814,False,False,False,False,True
2928505,2933174,0.24223242952591648,False,False,False,False,True
2920601,2904902,0.18435421575610136,False,False,False,False,True
2929305,2904902,0.16519534381702314,False,False,False,False,True
2922300,2904902,0.032020096554126236,False,False,False,False,True
2911600,2904902,0.07709383539707738,False,False,False,False,True
1101450,1100379,0.25727125287735697,False,False,False,False,True
1100072,1101450,1.050993459993259,False,False,False,False,True
1101450,1101484,0.2847303294178834,False,False,False,False,True
1101450,1100189,0.6554425227313166,False,False,False,False,True
1720903,1702703,0.3170133343449976,False,False,False,False,True
2919553,1702703,0.8737362167554015,False,False,False,False,True
2928802,2907301,0.37475850479698275,False,False,False,False,True
2910305,2907301,0.20216041253619355,False,False,False,False,True
2914000,2913804,0.4596864133208927,False,False,False,False,True
2913804,2901502,0.17598475944716205,False,False,False,False,True
2910800,2926301,0.6264908580333466,False,False,False,False,True
2908507,2931707,0.16565568220037538,False,False,False,False,True
1717800,2919553,0.6783101491027574,False,False,False,False,True
5106315,5101852,0.5518608705157008,False,False,False,False,True
5107065,5101852,0.8169168962039637,False,False,False,False,True
5108907,5104542,0.9127627713172496,False,False,False,False,True
2928307,2908903,0.2533487763097557,False,False,False,False,True
2922250,2909703,0.8867516492736689,False,False,False,False,True
2904407,2909703,0.5214717128049698,False,False,False,False,True
2907400,2909703,0.4509036082169438,False,False,False,False,True
5207501,5219605,0.16348207213252527,False,False,False,False,True
5219605,5214101,0.25380562118673167,False,False,False,False,True
5217401,5206305,0.43850733205019315,False,False,False,False,True
5217401,5210109,0.4300437696313185,False,False,False,False,True
5220264,5217401,0.45566635345764583,False,False,False,False,True
5219712,5216403,0.6270830456031888,False,False,False,False,True
4323002,4309050,0.3127292873489946,False,False,False,False,True
5204409,5216403,1.3852868626743038,False,False,False,False,True
5216403,5215900,0.31349389705487896,False,False,False,False,True
5101209,5219407,0.4983428368483234,False,False,False,False,True
3539608,3508108,0.2203361070364965,False,False,False,False,True
3549250,3540259,0.1855397527647368,False,False,False,False,True
3514908,3540606,0.22821919288263154,False,False,False,False,True
3521002,3540606,0.2131900560532765,False,False,False,False,True
4113700,4122404,0.2068616469581818,False,False,False,False,True
3545001,3506359,0.4248106718018782,False,False,False,False,True
3530607,3506359,0.31206508602704736,False,False,False,False,True
3300704,3300209,0.3216261323181962,False,False,False,False,True
4318408,4313953,0.6909691909849836,False,False,False,False,True
4302709,4315701,0.4359753763214316,False,False,False,False,True
4319604,4315503,0.3964895876262052,False,False,False,False,True
4319604,4318309,0.775016148122116,False,False,False,False,True
4319802,4300406,1.116700532531769,False,False,False,False,True
4319604,4303004,0.6820007205260074,False,False,False,False,True
4322004,4306767,0.411450103995172,False,False,False,False,True
4301107,4311981,0.31223709122396115,False,False,False,False,True
4218202,4202206,0.10457686580336308,False,False,False,False,True
4218202,4202404,0.18629666819543902,False,False,False,False,True
4100301,4119103,0.14715730424635876,False,False,False,False,True
4215802,4119103,0.1467574358941563,False,False,False,False,True
4104105,4119103,0.28510879436534403,False,False,False,False,True
2804201,2802403,0.48362489045822143,False,False,False,False,True
4202602,4201109,0.3770784177370341,False,False,False,False,True
4202602,4212700,0.3367773628333818,False,False,False,False,True
4207650,4218756,0.10536351883446726,False,False,False,False,True
4107850,4103156,0.2966063333293283,False,False,False,False,True
4122800,4103156,0.23928660612616054,False,False,False,False,True
3525201,3507605,0.23832114625858963,False,False,False,False,True
3544301,3554102,0.30228493170941495,False,False,False,False,True
3531704,3554102,0.27295853086604677,False,False,False,False,True
4114609,4117453,0.2643447054014877,False,False,False,False,True
4125456,4114609,0.2791938897856307,False,False,False,False,True
4115853,4117222,0.21126663993568684,False,False,False,False,True
2804409,2703205,0.20473471741512536,False,False,False,False,True
5008008,5007505,0.4855213968674202,False,False,False,False,True
5008008,5003108,0.6092655244090579,False,False,False,False,True
3523909,3550605,0.31164242329944114,False,False,False,False,True
3520509,3523909,0.19192967462077076,False,False,False,False,True
3523909,3524006,0.26533375209351345,False,False,False,False,True
4119103,4203303,0.18578694721779154,False,False,False,False,True
4109609,4203303,0.7504269768460529,False,False,False,False,True
4205803,4203303,0.44601693596960235,False,False,False,False,True
4122008,4125605,0.4252091248469635,False,False,False,False,True
4203808,4125605,0.302684917371633,False,False,False,False,True
4218301,4125605,0.255979936962681,False,False,False,False,True
4212205,4218301,0.3347695375263678,False,False,False,False,True
4210308,4218301,0.2504123286221779,False,False,False,False,True
4218301,4101309,0.17277969778768898,False,False,False,False,True
4205506,4204806,0.4414201389589641,False,False,False,False,True
4205506,4211058,0.20651500107173618,False,False,False,False,True
4205506,4203006,0.254031932798444,False,False,False,False,True
4214409,4205506,0.197542585157523,False,False,False,False,True
4215505,4210308,0.608134162398846,False,False,False,False,True
4215505,4210852,0.41868112471713675,False,False,False,False,True
4215505,4202131,0.6939282807750967,False,False,False,False,True
5000856,5006002,0.9209824213514465,False,False,False,False,True
5006200,5000856,0.43377526783790393,False,False,False,False,True
5006200,5006259,0.6507977837769289,False,False,False,False,True
5006200,5007976,0.2373702027481968,False,False,False,False,True
5006200,5001904,1.0679053540332966,False,False,False,False,True
5005400,5003488,0.9308578616662586,False,False,False,False,True
5007976,5005103,0.9516944566991591,False,False,False,False,True
4121208,4101804,0.31576871607523926,False,False,False,False,True
4121208,4113205,0.24560926503494768,False,False,False,False,True
4105409,4122156,0.36239080510058175,False,False,False,False,True
4105409,4114401,0.36745587058797125,False,False,False,False,True
4105409,4126652,0.24428775543876907,False,False,False,False,True
4121752,4106456,0.38906968594021385,False,False,False,False,True
5007976,5006259,0.5334793324898206,False,False,False,False,True
5006259,5004007,0.44415713277593855,False,False,False,False,True
5004809,5003751,0.1614329172338304,False,False,False,False,True
5003488,5008008,0.48616480417643654,False,False,False,False,True
5003488,5005400,0.9308578616662586,False,False,False,False,True
4120804,4105805,0.17184661206109914,False,False,False,False,True
4105003,4120903,0.35096602974467167,False,False,False,False,True
4122156,4120903,0.37977216446081186,False,False,False,False,True
4124806,4120903,0.41707840270571667,False,False,False,False,True
4109302,4120903,0.35363794111556907,False,False,False,False,True
4126652,4120903,0.30977068292747145,False,False,False,False,True
4105003,4104055,0.23514001290325162,False,False,False,False,True
4105003,4109302,0.303823250432707,False,False,False,False,True
4107736,4117701,0.5482000951380702,False,False,False,False,True
4107736,4121505,0.2543513119340062,False,False,False,False,True
4107736,4125100,0.3689910920605886,False,False,False,False,True
4107736,4110102,0.18824804883588583,False,False,False,False,True
4110953,4123501,0.2806532783105417,False,False,False,False,True
3545159,3526407,0.2584743467928842,False,False,False,False,True
4315305,4316402,1.5424875002846787,False,False,False,False,True
5004809,5005681,0.12580691363464716,False,False,False,False,True
5004809,5007950,0.6603085936645225,False,False,False,False,True
3535804,3504503,0.35399011285630283,False,False,False,False,True
3541059,3504503,0.39023197903555096,False,False,False,False,True
3507456,3504503,0.5319069480839679,False,False,False,False,True
3526803,3504503,0.5156316512201324,False,False,False,False,True
4101507,4103701,0.21328442572370176,False,False,False,False,True
4126504,4103701,0.31462213617874957,False,False,False,False,True
4103701,4111902,0.3273983548735741,False,False,False,False,True
3538808,3520905,0.278088115531699,False,False,False,False,True
2908002,2913606,0.5187050556891476,False,False,False,False,True
3538600,3504107,0.20353593847874335,False,False,False,False,True
3538600,3556354,0.1742809131086642,False,False,False,False,True
3538600,3520202,0.2520173109927933,False,False,False,False,True
3538600,3549904,0.49241969095228216,False,False,False,False,True
4104600,4105300,0.4153967266426549,False,False,False,False,True
4105300,4113452,0.2939109681001754,False,False,False,False,True
4125753,4105300,0.2147000324439801,False,False,False,False,True
4105300,4104501,0.5229467389382995,False,False,False,False,True
4110508,4127007,0.37235106886785585,False,False,False,False,True
4125100,4127007,0.3501019625090371,False,False,False,False,True
4105201,3522653,0.2664721907196693,False,False,False,False,True
4104428,4120150,0.35949813526831687,False,False,False,False,True
4128658,4104428,0.24209643275624018,False,False,False,False,True
4122156,4120150,0.13299054393223197,False,False,False,False,True
4128658,4120150,0.2633478962639504,False,False,False,False,True
3551801,3550209,0.5149184401436772,False,False,False,False,True
3551801,3553500,0.5961015014240468,False,False,False,False,True
3521200,3517604,0.4032310561998894,False,False,False,False,True
3521200,3543253,0.5356760680345585,False,False,False,False,True
4120853,4117222,0.10723207837417376,False,False,False,False,True
4101655,4117271,0.20582476530737528,False,False,False,False,True
4112504,4117271,0.36426476490124987,False,False,False,False,True
4108551,4117271,0.24785120548548004,False,False,False,False,True
4114500,4117271,0.29058495376360505,False,False,False,False,True
4122503,4117271,0.3623588803021934,False,False,False,False,True
4128005,4103909,0.1915292752396097,False,False,False,False,True
4103909,4104055,0.47760257982340276,False,False,False,False,True
4103354,4103909,0.3861481435331578,False,False,False,False,True
3529906,3553500,0.3210862330895972,False,False,False,False,True
4103008,4121356,0.17919553500055552,False,False,False,False,True
4121356,4120655,0.1260790261046523,False,False,False,False,True
3523305,3520301,0.5663232292604645,False,False,False,False,True
3522109,3537206,0.4534313619501807,False,False,False,False,True
3537602,3537206,0.23926972228010773,False,False,False,False,True
4117305,4108700,0.5833910582987831,False,False,False,False,True
4117305,4122651,0.3253735483086829,False,False,False,False,True
4117305,4124707,0.5186487418887648,False,False,False,False,True
4117305,4107009,0.5023982662160196,False,False,False,False,True
4128633,3507159,0.3723922662999352,False,False,False,False,True
2106003,2110302,0.36661129204450893,False,False,False,False,True
2105609,2110302,0.3577897581010112,False,False,False,False,True
2104008,2110302,0.5212921404137111,False,False,False,False,True
2101939,2110302,0.46888184273950456,False,False,False,False,True
2108900,2110302,0.5955412893873838,False,False,False,False,True
4107504,4111100,0.3006670834514774,False,False,False,False,True
4107900,4111100,0.1004163437113267,False,False,False,False,True
4111100,4121109,0.2374328675308431,False,False,False,False,True
4115507,4103206,0.12585218846830565,False,False,False,False,True
4103800,4115507,0.12519579486662755,False,False,False,False,True
4117297,4115507,0.14605067539485522,False,False,False,False,True
4115507,4125803,0.26740303237213675,False,False,False,False,True
4114203,4103206,0.20829518419999316,False,False,False,False,True
4103206,4114807,0.23111473915126396,False,False,False,False,True
4117404,4113007,0.35089868868455587,False,False,False,False,True
2410900,2401503,0.1715660512811086,False,False,False,False,True
5004601,4128625,0.45648978780410393,False,False,False,False,True
5004601,4125357,0.4121284612343783,False,False,False,False,True
3550704,3545001,0.5235070659526966,False,False,False,False,True
3545001,3510500,0.44604741110512836,False,False,False,False,True
2608305,2601003,0.21907929489110278,False,False,False,False,True
2608800,2608305,0.1082259688798034,False,False,False,False,True
2613008,2608305,0.19175252095810588,False,False,False,False,True
2608305,2613206,0.17374195055977823,False,False,False,False,True
3547304,3550605,0.2330536418938773,False,False,False,False,True
4322608,4308805,0.5253808142672224,False,False,False,False,True
4312443,4213807,0.16872274907788165,False,False,False,False,True
4318200,4213807,0.6819430153906462,False,False,False,False,True
4310652,4213807,0.3306232870847642,False,False,False,False,True
4321832,4213807,0.35880618396109953,False,False,False,False,True
4313003,4315453,0.10722696368201584,False,False,False,False,True
4306809,4315453,0.22644536577598842,False,False,False,False,True
4313086,4313359,0.10902841382204648,False,False,False,False,True
3541307,5000807,0.7368335296375628,False,False,False,False,True
5007554,3541307,0.8502571390952036,False,False,False,False,True
3541307,5002308,0.5130983345637502,False,False,False,False,True
3537305,3541604,0.2491766432874503,False,False,False,False,True
3544608,3541604,0.2903945591776822,False,False,False,False,True
3500204,3541604,0.3701351104664338,False,False,False,False,True
4308300,4315156,0.2629236429225815,False,False,False,False,True
4308300,4315206,0.1944065790213644,False,False,False,False,True
4315131,4308300,0.2357180346607102,False,False,False,False,True
4310306,4308300,0.2312956226349277,False,False,False,False,True
4310876,4301206,0.300949813793395,False,False,False,False,True
4308458,4310876,0.28784605884976927,False,False,False,False,True
4315156,4308300,0.2629236429225815,False,False,False,False,True
4315156,4312054,0.23058239736365788,False,False,False,False,True
4315156,4302006,0.3104319724744655,False,False,False,False,True
4315131,4315156,0.12587742357701368,False,False,False,False,True
1505064,1501782,0.6172487966316889,False,False,False,False,True
1508100,1503093,0.5711620102588799,False,False,False,False,True
2101202,2107407,0.34881311423035305,False,False,False,False,True
4320800,4322152,0.5410681210913237,False,False,False,False,True
4320800,4312757,0.35837236589944127,False,False,False,False,True
4320800,4321469,0.2646075412327116,False,False,False,False,True
4311254,4309159,0.19818293212260074,False,False,False,False,True
4320677,4311254,0.40283737526776664,False,False,False,False,True
4305835,4315206,0.18846042878138355,False,False,False,False,True
4305835,4312054,0.1515785884500676,False,False,False,False,True
4321626,4305835,0.1238043388173651,False,False,False,False,True
4312377,4305108,0.6159058159236176,False,False,False,False,True
4305108,4322509,0.6864055586785652,False,False,False,False,True
4300570,4305108,0.2641015283287931,False,False,False,False,True
4304408,4305108,0.42883514787761357,False,False,False,False,True
4309100,4305108,0.3874165552101347,False,False,False,False,True
4320453,4304614,0.0675494225700521,False,False,False,False,True
3168606,3146206,0.3099546800071082,False,False,False,False,True
3139409,3154002,0.445121380640484,False,False,False,False,True
3158904,3139409,0.18462503308643272,False,False,False,False,True
3139409,3139508,0.12533334697695178,False,False,False,False,True
3120003,3140308,0.3522335713589213,False,False,False,False,True
3107802,3140308,0.43354707285146593,False,False,False,False,True
3103009,3140308,0.1481362531469401,False,False,False,False,True
3168705,3140308,0.15702193576134432,False,False,False,False,True
3161908,3155702,0.21436635694062003,False,False,False,False,True
3155702,3161007,0.21571256887832188,False,False,False,False,True
5005152,5004304,0.8227321758885742,False,False,False,False,True
3532009,3556206,0.25786096614739223,False,False,False,False,True
3524006,3556206,0.145803459299636,False,False,False,False,True
3528403,3552205,0.2784977558257705,False,False,False,False,True
4121901,4106407,0.36827842649284076,False,False,False,False,True
4123105,4121901,0.1570127379101092,False,False,False,False,True
4112900,4109005,0.22216171069185836,False,False,False,False,True
2403509,2401206,0.20160930679961564,False,False,False,False,True
2414209,2401206,0.07140652260374528,False,False,False,False,True
3118106,3158508,0.4131350862095302,False,False,False,False,True
3159001,3118106,0.363501032449705,False,False,False,False,True
5207600,5213400,0.36743952825707965,False,False,False,False,True
5207600,5213707,0.6351981655265976,False,False,False,False,True
5107800,5108402,0.20496067048710195,False,False,False,False,True
5108402,5104906,0.5604544786909743,False,False,False,False,True
4217907,4219309,0.13184211006779079,False,False,False,False,True
4219309,4203006,0.26718692789190823,False,False,False,False,True
4201604,4219309,0.2012879303224659,False,False,False,False,True
4210050,4219309,0.2710834934441426,False,False,False,False,True
4205308,4219606,0.23293432193527863,False,False,False,False,True
4207700,4219606,0.20788035421983,False,False,False,False,True
4201653,4219606,0.11363477082728315,False,False,False,False,True
5212600,5217104,0.46846883452009136,False,False,False,False,True
5212600,5218391,0.25271226193922425,False,False,False,False,True
5212600,5209705,0.4219403794838885,False,False,False,False,True
5212600,5213806,0.5799538054209395,False,False,False,False,True
5217104,5212600,0.46846883452009136,False,False,False,False,True
5217104,5217708,0.4744301044842852,False,False,False,False,True
5100409,5106703,0.7157885329865524,False,False,False,False,True
5007406,5003207,2.804682534293008,False,False,False,False,True
5216304,5204300,0.5970008369190155,False,False,False,False,True
2926400,2920205,1.1076495007827467,False,False,False,False,True
4301305,4305124,0.4728358251797953,False,False,False,False,True
4304507,4305124,0.47814433262651945,False,False,False,False,True
4306908,4314605,1.0751285337911916,False,False,False,False,True
4314209,4301305,0.45580655748332083,False,False,False,False,True
4314209,4304663,0.33567573086359825,False,False,False,False,True
4318804,4314407,0.5469667686617039,False,False,False,False,True
4303707,4316477,0.13708057092673406,False,False,False,False,True
4303707,4322343,0.1679514346757142,False,False,False,False,True
4204459,4211652,0.17851250384292938,False,False,False,False,True
4204459,4215695,0.12309667742598067,False,False,False,False,True
4211652,4205431,0.20645017697978127,False,False,False,False,True
4211652,4205605,0.14617866735629337,False,False,False,False,True
4209177,4211652,0.11527086919493533,False,False,False,False,True
4211652,4215695,0.24765013246459455,False,False,False,False,True
5105200,5103601,0.24639820764275688,False,False,False,False,True
5105002,5107156,0.5359908894519821,False,False,False,False,True
5107156,5107206,0.289847049906217,False,False,False,False,True
5108352,5103361,0.8924172633065193,False,False,False,False,True
2905800,2917300,0.21866730355391778,False,False,False,False,True
3136009,3145356,0.781633466648694,False,False,False,False,True
3136009,3152170,0.49023558412219675,False,False,False,False,True
3136009,3157658,0.44199133877625923,False,False,False,False,True
2920403,2908804,0.8902966973307876,False,False,False,False,True
2920403,2920502,0.7365851083890084,False,False,False,False,True
2920403,2902807,1.2081890038412293,False,False,False,False,True
1303536,1302009,2.1051216676145255,False,False,False,False,True
1303536,1303957,2.2122916701556217,False,False,False,False,True
1303536,1303205,1.0823402189142222,False,False,False,False,True
2908705,3143450,0.5936663750450408,False,False,False,False,True
2917201,2908804,0.26166921558321216,False,False,False,False,True
2917409,2908705,0.4624678979891951,False,False,False,False,True
2600401,2611804,0.24571500164290622,False,False,False,False,True
2600401,2705606,0.2718245384150945,False,False,False,False,True
2600401,2601409,0.3419513346543997,False,False,False,False,True
2600401,2611903,0.370436188016951,False,False,False,False,True
3148608,3136553,0.3366541466275747,False,False,False,False,True
3148608,3158201,0.3861255990487141,False,False,False,False,True
3117504,3167103,0.4344421740024792,False,False,False,False,True
3120102,3167103,0.5377846391682212,False,False,False,False,True
